12950
1, 2, 2.2352
1, 52, 2.1030
1, 53, 3.2134
2, 1, 2.2352
2, 3, 2.3581
2, 53, 2.1525
2, 52, 3.0062
2, 54, 2.9177
3, 2, 2.3581
3, 4, 2.2684
3, 54, 2.2127
3, 53, 3.2872
3, 55, 3.1197
4, 3, 2.2684
4, 5, 2.0754
4, 55, 2.3114
4, 54, 3.3403
4, 56, 3.1473
5, 4, 2.0754
5, 6, 2.2399
5, 56, 2.2480
5, 55, 3.1964
5, 57, 2.9031
6, 5, 2.2399
6, 7, 2.1006
6, 57, 2.2763
6, 56, 3.0441
6, 58, 3.1448
7, 6, 2.1006
7, 8, 2.0789
7, 58, 2.3139
7, 57, 3.1794
7, 59, 2.9583
8, 7, 2.0789
8, 9, 2.0357
8, 59, 2.3927
8, 58, 3.1945
8, 60, 3.2389
9, 8, 2.0357
9, 10, 2.2459
9, 60, 2.3905
9, 59, 2.9703
9, 61, 2.9874
10, 9, 2.2459
10, 11, 2.2201
10, 61, 2.3823
10, 60, 2.9709
10, 62, 3.1329
11, 10, 2.2201
11, 12, 2.2331
11, 62, 2.1935
11, 61, 3.1008
11, 63, 2.9934
12, 11, 2.2331
12, 13, 2.0726
12, 63, 2.0931
12, 62, 3.1047
12, 64, 3.2043
13, 12, 2.0726
13, 14, 2.0168
13, 64, 2.3802
13, 63, 3.0806
13, 65, 3.0719
14, 13, 2.0168
14, 15, 2.2990
14, 65, 2.0980
14, 64, 3.2486
14, 66, 2.9894
15, 14, 2.2990
15, 16, 2.0246
15, 66, 2.2451
15, 65, 3.0426
15, 67, 3.2916
16, 15, 2.0246
16, 17, 2.0203
16, 67, 2.3531
16, 66, 2.8743
16, 68, 3.3015
17, 16, 2.0203
17, 18, 2.2787
17, 68, 2.2413
17, 67, 3.1190
17, 69, 2.9686
18, 17, 2.2787
18, 19, 2.2817
18, 69, 2.2187
18, 68, 3.3271
18, 70, 2.9045
19, 18, 2.2817
19, 20, 2.3475
19, 70, 2.3924
19, 69, 3.0377
19, 71, 2.9384
20, 19, 2.3475
20, 21, 2.1935
20, 71, 2.1752
20, 70, 2.9187
20, 72, 3.3508
21, 20, 2.1935
21, 22, 2.1680
21, 72, 2.2637
21, 71, 3.0658
21, 73, 3.3576
22, 21, 2.1680
22, 23, 2.2850
22, 73, 2.3810
22, 72, 3.3462
22, 74, 2.9318
23, 22, 2.2850
23, 24, 2.2674
23, 74, 2.0386
23, 73, 3.3852
23, 75, 3.2491
24, 23, 2.2674
24, 25, 2.0853
24, 75, 2.2470
24, 74, 3.0183
24, 76, 3.1863
25, 24, 2.0853
25, 26, 2.2063
25, 76, 2.3148
25, 75, 3.1127
25, 77, 2.9215
26, 25, 2.2063
26, 27, 2.2030
26, 77, 2.3291
26, 76, 3.0710
26, 78, 2.9176
27, 26, 2.2030
27, 28, 2.2700
27, 78, 2.1107
27, 77, 3.0404
27, 79, 3.0529
28, 27, 2.2700
28, 29, 2.0528
28, 79, 2.3865
28, 78, 3.3721
28, 80, 2.8364
29, 28, 2.0528
29, 30, 2.2037
29, 80, 2.0780
29, 79, 3.3110
