28985
1, -50.0000, -50.0000
2, -50.0000, -49.5000
3, -50.0000, -49.0000
4, -50.0000, -48.5000
5, -50.0000, -48.0000
6, -50.0000, -47.5000
7, -50.0000, -47.0000
8, -50.0000, -46.5000
9, -50.0000, -46.0000
10, -50.0000, -45.5000
11, -50.0000, -45.0000
12, -50.0000, -44.5000
13, -50.0000, -44.0000
14, -50.0000, -43.5000
15, -50.0000, -43.0000
16, -50.0000, -42.5000
17, -50.0000, -42.0000
18, -50.0000, -41.5000
19, -50.0000, -41.0000
20, -50.0000, -40.5000
21, -50.0000, -40.0000
22, -50.0000, -39.5000
23, -50.0000, -39.0000
24, -50.0000, -38.5000
25, -50.0000, -38.0000
26, -50.0000, -37.5000
27, -50.0000, -37.0000
28, -50.0000, -36.5000
29, -50.0000, -36.0000
30, -50.0000, -35.5000
31, -50.0000, -35.0000
32, -50.0000, -34.5000
33, -50.0000, -34.0000
34, -50.0000, -33.5000
35, -50.0000, -33.0000
36, -50.0000, -32.5000
37, -50.0000, -32.0000
38, -50.0000, -31.5000
39, -50.0000, -31.0000
40, -50.0000, -30.5000
41, -50.0000, -30.0000
42, -50.0000, -29.5000
43, -50.0000, -29.0000
44, -50.0000, -28.5000
45, -50.0000, -28.0000
46, -50.0000, -27.5000
47, -50.0000, -27.0000
48, -50.0000, -26.5000
49, -50.0000, -26.0000
50, -50.0000, -25.5000
51, -50.0000, -25.0000
52, -50.0000, -24.5000
53, -50.0000, -24.0000
54, -50.0000, -23.5000
55, -50.0000, -23.0000
56, -50.0000, -22.5000
57, -50.0000, -22.0000
58, -50.0000, -21.5000
59, -50.0000, -21.0000
60, -50.0000, -20.5000
61, -50.0000, -20.0000
62, -50.0000, -19.5000
63, -50.0000, -19.0000
64, -50.0000, -18.5000
65, -50.0000, -18.0000
66, -50.0000, -17.5000
67, -50.0000, -17.0000
68, -50.0000, -16.5000
69, -50.0000, -16.0000
70, -50.0000, -15.5000
71, -50.0000, -15.0000
72, -50.0000, -14.5000
73, -50.0000, -14.0000
74, -50.0000, -13.5000
75, -50.0000, -13.0000
76, -50.0000, -12.5000
77, -50.0000, -12.0000
78, -50.0000, -11.5000
79, -50.0000, -11.0000
80, -50.0000, -10.5000
81, -50.0000, -10.0000
82, -50.0000, -9.5000
83, -50.0000, -9.0000
84, -50.0000, -8.5000
85, -50.0000, -8.0000
86, -50.0000, -7.5000
87, -50.0000, -7.0000
88, -50.0000, -6.5000
89, -50.0000, -6.0000
90, -50.0000, -5.5000
91, -50.0000, -5.0000
92, -50.0000, -4.5000
93, -50.0000, -4.0000
94, -50.0000, -3.5000
95, -50.0000, -3.0000
96, -50.0000, -2.5000
97, -50.0000, -2.0000
98, -50.0000, -1.5000
99, -50.0000, -1.0000
100, -50.0000, -0.5000
101, -50.0000, 0.0000
